,review_text,verified_purchase,word_count
839,usual fan wipe remov makeup properli even gone face time howev wipe brilliant one wipe remov makeup includ waterproof mascara may micellar water realli good break make face feel sticki sore convert recommend review collect part promot,False,37
840,long stand popular ice cream sweet great chocol tast yummi marshmallow throughout forget chocol fish hidden away hard put open,False,20
841,happi toner ad fragranc good senstiv yet still job also happi contain witch hazel someth usual hard find ingredi simpl clear job expect good result review collect part promot,False,29
842,like toner everi morn one perfect one bought month ago let fresh clean start new day tri disappoint alway enjoy simpl well review collect part promot,False,26
843,amaz make feel tone soft buy give face deep clean also defo recommend friend famili also feel benefit review collect part promot,False,22
844,toner moisturis someon dri realli benefici also sensit lot caus problem howev harsh caus irrit therefor would recommend other dri need toner moisturis gentl review collect part promot,False,28
845,alot tone like cold wet immedi feel also prone blemish realli impress toner mild gentl claim refresh get well absorb clear remain makeup left cleans night cream serum honestli say toner contribut much cleaner finish daili regim review collect part promot,False,41
846,ask tri past month usual bodi lotion occasion elbow knee etc one smell nice easi appli everi day goe easili littl residu leav love smooth finish scent bottl last age good definit buy futur review collect part promot,False,38
847,wipe twice day coupl day remov make everi even also freshen bit morn wipe soft thick left feel mostiris took make easili even water proof mascara struggl make set spray love wipe would recommend buy review collect part promot,False,39
848,fresh cleans make wipe leav feel clean lightli moisturis quicker face wash feel harm soap wipe stay fresh packet long period time review collect part promot,False,26
849,usual fan wipe remov makeup properli even gone face time howev wipe brilliant one wipe remov makeup includ waterproof mascara may micellar water realli good break make face feel sticki sore convert recommend review collect part promot,False,37
850,realli great impress far effect feel light quit sensit great would defo buy packag usual simpl clear direct review collect part promot,False,22
851,fine exactli say tin love free perfum paragon gentl remov make like champ shower save time found make feel tight win feel particularli refresh fine job review collect part promot,False,30
852,love face wash like simpl gentl caus reaction red howev unlik sensit actual manag work well time found also remov makeup well particularli stubborn eye makeup review collect part promot,False,30
853,wipe year great recent bought biodegrad one thought biodegrad someth think guy,False,12
854,best shop bought mayo,False,4
855,good stuff happi,True,3
856,surf tropic lili ylang ylang fab laundri deterg awesom smell brilliant clean power get cloth bright clean fresh even cold wash love make thing smell last time great clean power gener stain like tea deodor mark mud spag bol great famili realli easi store often rub littl cloth particular stain like spag bol case need littl attent work wonder even white realli great valu delic lingeri cotton towel silk dress man made fiber cloth like work cloth complaint gener wash highli recommend,True,82
857,great soften good valu price paid,True,6
858,hate hate hate new pump seem way separ bottl order get last lotion plu new pump open big clog continu vaselin fix find new brand year loyalti one shame vaselin fix someth never broken get custom purchas new bottl sooner,False,40
859,happi toner ad fragranc good senstiv yet still job also happi contain witch hazel someth usual hard find ingredi simpl clear job expect good result review collect part promot,False,29
860,go wrong,True,2
861,comfort blue sky miss order arriv must split box soak smelt condition box open,True,14
862,item state deliv time also good price,True,7
863,describ,True,1
864,long stand famili favourit decent ice cream yummi bit suit everyon tast delici sugari treat,False,15
865,ok,True,1
866,beauti smell condition although smaller bottl normal buy continu buy ye could say concentr howev drawer wash machin auto deterg condition type depend weight wash load definit recommend,True,28
867,sinc combin oili never found perfect moisturis quit particular moisturis like leav greasi feel appli take age soak make break thank one glowi definit feel hydrat smooth sinc start month ago love much repurchas go moisturis seen mani other like much higher price tag good find,False,46
868,good toner everyday morn even make feel realli fresh smell soft right want get rid spot etc everyday toner would recommend review collect part promot,False,25
869,first toner skincar routin realli impress well clean make feel realli refresh clean gentl neutral scent would defiantli purchas afterward review collect part promot,False,24
870,work well made differ quickli reduc pore within week made smooth would highli recommend buy cheaper market defiantli worth buy review collect part promot,False,24
871,toner great everi type opinion plastic bottl travel friendli downsid hole pour often end much good thing alcohol also artifici perfum colour natur best review collect part promot,False,28
872,happi found someth work combin care put realli happi facial wash sometim come hive aggrav go type review collect part promot,False,21
